source_file,source_layer,include,tier,priority_order,selection_reason
planning_local_plan_data_18.gpkg,Primary_Shopping_Frontages,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_18.gpkg,Secondary_Shopping_Frontages,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_18.gpkg,Site_Allocations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_18.gpkg,Sites_of_Importance_for_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_18.gpkg,Sites_of_Special_Scientific_Interest,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_18.gpkg,Small_Neighbourhood_Centres,False,,99,"Exclude despite centre-related semantics: source geometry is point/line rather than polygon, so it cannot define the areal centre boundary required for Article 4 overlap."
planning_local_plan_data_18.gpkg,Special_Protection_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_18.gpkg,Thames_Policy_Area,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_18.gpkg,Waterways,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_19.gpkg,Adventure_Playgrounds,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_19.gpkg,Archaeological_Priority_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_19.gpkg,Central_Activities_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_19.gpkg,Central_Activities_Zone_Fringe,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_19.gpkg,City_Fringe_Opportunity_Area,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_19.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_19.gpkg,Cultural_Quarters,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_19.gpkg,Local_Landmarks,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_19.gpkg,Local_Views,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_19.gpkg,Locally_Significant_Industrial_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_19.gpkg,London_Squares,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_19.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_19.gpkg,Open_Space,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_19.gpkg,Priority_Employment_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_19.gpkg,Priority_Employment_Locations2,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_19.gpkg,Scheduled_Monuments,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_19.gpkg,Site_Allocations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_19.gpkg,Sites_of_Importance_for_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_19.gpkg,Waste_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_20.gpkg,Archaeological_Priority_Area__Thames_,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_20.gpkg,Areas_Unsuitable_For_Diplomatic_Uses,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_20.gpkg,Central_Activities_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_20.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_20.gpkg,Cremorne_Safeguarded_Wharf,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_20.gpkg,Employment_Zones,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_20.gpkg,Existing_Thames_Path,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_20.gpkg,Flood_Risk_Zone_2,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_20.gpkg,Flood_Risk_Zone_3,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_20.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_20.gpkg,Proposed_Thames_Path,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_20.gpkg,Rail_Safeguarding_Lines,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_20.gpkg,Red_Routes,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_20.gpkg,Sites_of_Archaelogical_Importance,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_20.gpkg,Sites_of_Nature_Conservation_Importance,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_20.gpkg,South_Kensington_Strategic_Cultural_Area,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_20.gpkg,Strategic_Roads,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_20.gpkg,Strategic_Sites,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_20.gpkg,Strategic_View_Of_St_Paul_S_Cathedral_From_King_Henry_S_Mound__Richmond_Park,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_20.gpkg,Thames_Policy_Area,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_21.gpkg,Archaeological_Priority_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_21.gpkg,Area_of_Special_Character___Kingston_Town_Centre,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_21.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_21.gpkg,Green_Belt,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_21.gpkg,Green_Chains,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_21.gpkg,Green_Corridors,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_21.gpkg,Key_Views,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_21.gpkg,Local_Areas_of_Special_Character,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_21.gpkg,Local_Centres,False,,99,"Exclude despite centre-related semantics: source geometry is point/line rather than polygon, so it cannot define the areal centre boundary required for Article 4 overlap."
planning_local_plan_data_21.gpkg,Local_Open_Spaces,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_21.gpkg,Locally_Significant_Industrial_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_21.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_21.gpkg,Primary_Shopping_Frontages,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_21.gpkg,Secondary_Shopping_Frontages,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_21.gpkg,Shopping_Frontages__other_,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_21.gpkg,Sites_of_Importance_for_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_21.gpkg,Strategic_industrial_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_21.gpkg,Waste_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Approaches_to_Westminster_World_Heritage_Site,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Central_Activities_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_22.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Creative_Business_Cluster,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_22.gpkg,Creative_Enterprise_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_22.gpkg,Evening_Economy_Management_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_22.gpkg,Flood_Risk_Zone_2,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Flood_Risk_Zone_3,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Gypsy_and_Traveller_Site,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Helipad_150m_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_22.gpkg,Helipad_90m_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_22.gpkg,Historic_Parks_and_Gardens,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_22.gpkg,Immediate_Setting_of_Westminster_World_Heritage_Site,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Local_Heritage_List___Archaeology__,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Local_Heritage_List___Buildings,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Local_Heritage_List___Spaces,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Local_Nature_Reserve,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,London_Distributor_Roads,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_22.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Opportunity_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Protected_London_Squares,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_22.gpkg,Protected_Vistas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Safeguarded_Waste_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Site_Allocations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Site_of_Importance_for_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_22.gpkg,Strategic_Cultural_Area,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_22.gpkg,TfL_Road_Network,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_22.gpkg,Thames_Policy_Area,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Appropriate_Location_for_Tall_Buildings,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Archaeological_Priority_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Bakerloo_Line_Extension_Safeguarding,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Cultural_Quarters,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_23.gpkg,Locally_Important_Geological_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Locally_Significant_Industrial_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,London_Squares,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_23.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Mixed_Use_Employment_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Opportunity_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Regeneration_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_23.gpkg,Regionally_Important_Geological_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Safeguarded_Wharves,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Site_Allocations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Sites_of_Importance_for_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,South_East_London_Green_Chain_Walk,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_23.gpkg,Strategic_Industrial_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Strategic_Open_Space,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_23.gpkg,Thamesfoot_Path,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_23.gpkg,Waterlink_Way,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Archaeological_Priority_Zones,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Car_Parking_Zones,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_24.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Core_Shopping_Frontages,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Crossrail_2,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Crystal_Palace_to_Wimbledon_Tram_Line,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Crystal_Palace_to_Wimbledon_Tram_Line2,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_24.gpkg,Dual_Track_Tram_Line,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Existing_Cycle_Network,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Flood_Risk_Zone_2,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Flood_Risk_Zone_3,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Green_Chains,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Green_Corridors,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_24.gpkg,Historic_Parks___Gardens,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_24.gpkg,Listed_Buildings,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Local_Estates_Plan,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_24.gpkg,Local_Nature_Reserves,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Locally_Significant_Industrial_Sites,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Northern_Line_Underground,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Open_Space,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Proposed_Cycle_Hubs,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Proposed_Cycle_Routes,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Proposed_New_Tram_Stops,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Proposed_Pedestrian_and_Cycle_Route,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Road_Junction_Improvements,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Road_Network_Improvements,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Safeguarded_Land_Adjoining_District_Line,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Scheduled_Ancient_Monuments,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Secondary_Shopping_Frontages,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Site_Proposals,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_24.gpkg,Sites_of_Importance_for_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Sites_of_Special_Scientific_Interest,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_24.gpkg,South_London_Waste_Plan,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Strategic_Industrial_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Sustainable_Transport_Corridor,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Thameslink,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_24.gpkg,Wandle_Valley_Regional_Park,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_24.gpkg,Wandle_Valley_Regional_Park_400M_Buffer,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_24.gpkg,Wimbledon_Centre_Shopping_Frontages,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_24.gpkg,Wimbledon_To_Morden_Sutton_Tram,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_25.gpkg,Areas_of_Townscape_Value,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Barking_to_Royal_Docks_Corridor,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_25.gpkg,Cable_Car_Protection_Zone,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_25.gpkg,Community_Facilities,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Community_Facility_Opportunity_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Crossrail_Safeguarding,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,DLR_Dagenham_Dock_Extension,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_25.gpkg,Employment_Hubs,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Flood_Defence_Safeguarding,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Green_Belt,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Green_Space,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_25.gpkg,Housing_Allocations,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_25.gpkg,Joint_Waste_Plan_Safeguarding_Site_Schedule_1,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_25.gpkg,LLDC_Within_Newham,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_25.gpkg,Land_Bridge,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_25.gpkg,Lee_Valley_Regional_Park_Authority_Boundary,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_25.gpkg,Local_Industrial_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Local_Mixed_Use_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,London_City_Airport_Public_Safety_Zone,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,London_City_Airport_Public_Safety_Zone_10_4_Risk_Contour,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Micro_Business_Opportunity_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,New_DLR_Station,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_25.gpkg,PLA_Beckton_Radar_Sightline,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_25.gpkg,PLA_Radar_Stations,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_25.gpkg,Potential_Waste_Site,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_25.gpkg,Primary_Shopping_Frontages,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Protection_Of_Mooring_Points_For_Riverbus_Services,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_25.gpkg,Protection_Of_Public_Access_Points_To_Riverbus_Services,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_25.gpkg,Recreational_Footpath_Network,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_25.gpkg,Safeguarded_Wharves,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Silvertown_Tunnel_Safeguarding,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Sites_of_Importance_for_Nature_Conservation,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Strategic_Industrial_Locations,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Strategic_Sites,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_25.gpkg,Thames_Gateway_Bridge_Safeguarding,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Thames_Tideway_Tunnels_Construction_Safeguarding,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_25.gpkg,Thames_Tideway_Tunnels_Safeguarding,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Archaeological_Priority_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Blue_Ribbon,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_26.gpkg,Conservation_Areas,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Enhanced_Community_Facilities,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Flood_Zone_2,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Flood_Zone_3,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Flood_Zone_3A_High_Probability,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Flood_Zone_3B_Functional_Floodplain,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Green_Belt,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Gypsy_Traveller_Site,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Historic_Parks___Gardens,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_26.gpkg,Metropolitan_Open_Land,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Mineral_Search_Areas,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_26.gpkg,Open_Spaces,False,,99,Layer name indicates another policy/designation or a frontage rather than the centre boundary.
planning_local_plan_data_26.gpkg,Opportunity_Sites,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_26.gpkg,Preferred_Areas_for_Mineral_Extraction,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_26.gpkg,Primary_Frontages,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
planning_local_plan_data_26.gpkg,Recreational_Zones_of_Influence,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_26.gpkg,Residential_Precincts,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_26.gpkg,Sangs_Measures,False,,99,No apparent centre-boundary signal in the layer name.
planning_local_plan_data_26.gpkg,Secondary_Frontages,False,,99,Exclude: non-polygon geometry cannot define the areal centre boundary required for spatial overlap/exposure.
