es_id,final_decision,manual_note,review_batch,evidence_basis,evidence_source_url
Tower_Hamlets-PA_23_02037_A1,EXCLUDE,"Commercial and C3 uses may both appear in the scheme, but the description does not contain a qualifying retained existing commercial→C3 conversion; the residential component is new/reprovided/reconfigured rather than converted commercial floorspace.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR142493&activeTab=summary
Tower_Hamlets-PA_23_02079,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR142553&activeTab=summary
Tower_Hamlets-PA_23_02079_A1,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR142553&activeTab=summary
Tower_Hamlets-PA_23_02097_A1,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR142574&activeTab=summary
Tower_Hamlets-PA_24_00124_NC,EXCLUDE,EIA screening/scoping opinion only; not the substantive planning application.,delta_420,Application identity/number/description + source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR143125&activeTab=summary
Tower_Hamlets-PA_24_00164_A1,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR143199&activeTab=summary
Tower_Hamlets-PA_24_00368_A2,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://development.towerhamlets.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR143522&activeTab=summary
Waltham_Forest-212685,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://builtenvironment.walthamforest.gov.uk/planning/index.html?fa=getApplication&id=51719
Waltham_Forest-213318,EXCLUDE,"The existing retail projection is demolished and a new two-storey dwelling extension is constructed; this is demolition/new construction, not conversion of retained commercial floorspace.",delta_420,Description-led validation + application identity/source metadata.,
Waltham_Forest-213950,EXCLUDE,EIA screening/scoping opinion only; not the substantive planning application.,delta_420,Application identity/number/description + source metadata.,
Waltham_Forest-220695,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Waltham_Forest-220944,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Wandsworth-2021_5780,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,http://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2021/5780
Wandsworth-2022_0239,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,http://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2022/0239
Wandsworth-2022_1133,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,http://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2022/1133
Wandsworth-2022_1353,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,http://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2022/1353
Wandsworth-2022_3878,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,http://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2022/3878
Wandsworth-2022_4572,EXCLUDE,"Commercial and C3 uses may both appear in the scheme, but the description does not contain a qualifying retained existing commercial→C3 conversion; the residential component is new/reprovided/reconfigured rather than converted commercial floorspace.",delta_420,Description-led validation + application identity/source metadata.,http://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2022/4572
Wandsworth-2023_0892,EXCLUDE,"Commercial and C3 uses may both appear in the scheme, but the description does not contain a qualifying retained existing commercial→C3 conversion; the residential component is new/reprovided/reconfigured rather than converted commercial floorspace.",delta_420,Description-led validation + application identity/source metadata.,http://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2023/0892
Wandsworth-2023_2823,UNRESOLVED,"Wandsworth records this as Permission in Principle, with existing land use Class E and proposed land use C3, but also as 'New residential devpts'. The record does not establish whether the snooker-hall floorspace is retained and converted rather than redeveloped.",delta_420,Description + application metadata + targeted council/official-record cross-check.,https://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/Generic/StdDetails.aspx?DAURI=PLANNING&FT=Planning%20Application%20Details&PARAM0=1119805&PT=Planning%20Applications%20On-Line&PUBLIC=N&TYPE=PL%2FPlanningPK.xml
Wandsworth-2023_2832,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,http://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2023/2832
Wandsworth-2023_4550,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,http://planning.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2023/4550
Westminster-21_05187_FULL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-21_05289_FULL,UNRESOLVED,"The rear ground–fourth floors are proposed as C3 and retail Class E remains at front/basement, but the existing use of the rear floors becoming C3 is not stated.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-21_05497_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-21_05982_FULL,INCLUDE,"All four rules are satisfied: a substantive application identifies existing commercial/service floorspace being changed to ordinary C3 residential use. Extensions/new-build elements, where present, are additional to rather than a substitute for the qualifying conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-21_06042_MOD106,EXCLUDE,S106/legal-agreement variation or follow-up; not the substantive application.,delta_420,Application identity/number/description + source metadata.,
Westminster-21_07671_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-21_07726_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-21_08196_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-21_08317_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-21_08356_FULL,INCLUDE,"All four rules are satisfied: a substantive application identifies existing commercial/service floorspace being changed to ordinary C3 residential use. Extensions/new-build elements, where present, are additional to rather than a substitute for the qualifying conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-21_08715_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-21_08899_FULL,EXCLUDE,Demolition behind a retained façade and replacement/extension produces the new scheme; no retained existing commercial floorspace is shown changing to C3.,delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_00780_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_00788_LBC,EXCLUDE,Listed Building Consent / LBC companion rather than the independent substantive planning application.,delta_420,Application identity/number/description + source metadata.,
Westminster-22_00998_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_01068_FULL,UNRESOLVED,"Proposed Class E/C3 flexible use is clear, but the existing use of the affected floors is not established by the current CSV evidence.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_01807_FULL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_01809_FULL,EXCLUDE,Researcher re-check found the affected premises to be residential rather than a qualifying existing commercial origin.,delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_02725_FULL,INCLUDE,"All four rules are satisfied: a substantive application identifies existing commercial/service floorspace being changed to ordinary C3 residential use. Extensions/new-build elements, where present, are additional to rather than a substitute for the qualifying conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_02761_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_02815_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_02900_FULL,UNRESOLVED,"This is a substantive full-planning proposal with C3 and retail Class E, but the existing use of the part becoming the dwelling is not stated clearly enough to prove commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_03839_FULL,INCLUDE,The description explicitly amalgamates an existing first-floor Class E office into a C3 residential unit.,delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_04037_FULL,INCLUDE,The scheme explicitly replaces an existing Class E retail kiosk with residential reception/refuse/cycle accommodation serving the C3 flats; a commercial→residential floorspace component is present.,delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_04248_FULL,EXCLUDE,This is renewal of a permission whose underlying scheme is demolition and redevelopment; the C3 component is not an existing-commercial-space conversion.,delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_04280_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_04856_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_05363_LBC,EXCLUDE,Listed Building Consent / LBC companion rather than the independent substantive planning application.,delta_420,Application identity/number/description + source metadata.,
Westminster-22_05861_FULL,UNRESOLVED,Current CSV evidence does not independently establish the existing use of the affected floor as qualifying commercial floorspace.,delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_06534_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_06535_LBC,EXCLUDE,Listed Building Consent / LBC companion rather than the independent substantive planning application.,delta_420,Application identity/number/description + source metadata.,
Westminster-22_06901_FULL,EXCLUDE,Demolition behind retained façades plus replacement floorspace/roof and ground extensions does not establish retained commercial floorspace changing to C3.,delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_07459_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-22_08129_FULL,EXCLUDE,The relevant C3 floorspace derives from previously added/new roof-extension floorspace rather than conversion of existing commercial floorspace.,delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_00778_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_02687_FULL,EXCLUDE,"The existing building is demolished (apart from party wall) and redeveloped; the residential component is new/replacement development, not conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_03086_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_03906_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_04076_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_04077_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_04078_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_04101_OBS,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Westminster-23_04140_FULL,UNRESOLVED,"The proposal allocates ground floor to Class E office and basement to C3 with extensions, but does not state the pre-application/origin use of the basement floorspace.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_04288_FULL,INCLUDE,"All four rules are satisfied: a substantive application identifies existing commercial/service floorspace being changed to ordinary C3 residential use. Extensions/new-build elements, where present, are additional to rather than a substitute for the qualifying conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_04289_LBC,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Westminster-23_04304_OBS,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Westminster-23_04506_FULL,UNRESOLVED,"The proposal mixes Class E offices and four C3 flats across overlapping floor levels, but does not state the existing use of the specific floorspace becoming C3.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_04818_FULL,INCLUDE,"All four rules are satisfied: a substantive application identifies existing commercial/service floorspace being changed to ordinary C3 residential use. Extensions/new-build elements, where present, are additional to rather than a substitute for the qualifying conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_04854_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_05382_FULL,UNRESOLVED,"Proposed retail/office/C3 alternative use is clear, but the existing use of the affected floors is not established.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_06379_FULL,INCLUDE,"All four rules are satisfied: a substantive application identifies existing commercial/service floorspace being changed to ordinary C3 residential use. Extensions/new-build elements, where present, are additional to rather than a substitute for the qualifying conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_06441_FULL,UNRESOLVED,"Proposed office/C3 alternative use is clear, but the existing use of the affected floors is not established.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_07147_FULL,INCLUDE,"All four rules are satisfied: a substantive application identifies existing commercial/service floorspace being changed to ordinary C3 residential use. Extensions/new-build elements, where present, are additional to rather than a substitute for the qualifying conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_08129_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_08321_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-23_08325_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Westminster-24_00412_FULL,EXCLUDE,The scheme demolishes/replaces the mews buildings behind a partly retained façade; the C3 units are replacement/new development rather than conversion of retained commercial space.,delta_420,Description-led validation + application identity/source metadata.,
Westminster-24_00508_FULL,UNRESOLVED,Available evidence does not reliably establish the existing use of the specific first/second floors affected by the application.,delta_420,Description-led validation + application identity/source metadata.,
Westminster-24_00728_FULL,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,
Havering-J0019.22,INCLUDE,"All four rules are satisfied: a substantive application identifies existing commercial/service floorspace being changed to ordinary C3 residential use. Extensions/new-build elements, where present, are additional to rather than a substitute for the qualifying conversion.",delta_420,Description-led validation + application identity/source metadata.,http://development.havering.gov.uk/OcellaWeb/planningDetails?reference=J0019.22
Kingston-21_03970_LBC,EXCLUDE,Listed Building Consent / LBC companion rather than the independent substantive planning application.,delta_420,Application identity/number/description + source metadata.,https://publicaccess.kingston.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=R45D9JNH03X00
Barnet-21_6010_NAC,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Brent-23_3440,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_166755&activeTab=summary
Brent-24_0410,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://pa.brent.gov.uk/online-applications/applicationDetails.do?keyVal=DCAPR_167877&activeTab=summary
Camden-2021_3225_P,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2021/3225/P
Camden-2022_3553_P,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2022/3553/P
Camden-2022_4514_P,EXCLUDE,"The relevant origin/current floorspace is already residential (often explicitly 'continued residential') or is merely reconfigured; Class E is retained/alternative, so there is no existing commercial→C3 conversion.",delta_420,Description-led validation + application identity/source metadata.,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2022/4514/P
Camden-2024_0479_P,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planningrecords.camden.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2024/0479/P
City_of_London-24_00208_OBS,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Ealing-240311FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Enfield-21_04371_OA,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Enfield-22_01799_OA,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Greenwich-22_0993_F,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planning.royalgreenwich.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_GRNW_DCAPR_111111&activeTab=summary
Greenwich-22_3162_F,UNRESOLVED,"The Island Site contains substantial existing office/commercial floorspace and proposes C3 within a demolition/retention/refurbishment scheme, but the available material does not reliably map the C3 dwellings specifically to retained converted commercial floorspace.",delta_420,Description + application metadata + targeted council/official-record cross-check.,https://planning.royalgreenwich.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_GRNW_DCAPR_113289 ; https://greenwich.moderngov.co.uk/ieDecisionDetails.aspx?Id=685
Greenwich-23_3911_F,EXCLUDE,"Commercial and C3 uses may both appear in the scheme, but the description does not contain a qualifying retained existing commercial→C3 conversion; the residential component is new/reprovided/reconfigured rather than converted commercial floorspace.",delta_420,Description-led validation + application identity/source metadata.,https://planning.royalgreenwich.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_GRNW_DCAPR_118374&activeTab=summary
Hackney-2022_1610,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,/planning/index.html?fa=getApplication&id=73773
Hackney-2023_2658,EXCLUDE,"Neighbour/other-authority consultation, notification or formal-observations record; not the determining authority's substantive application.",delta_420,Application identity/number/description + source metadata.,
Hackney-2024_0338,EXCLUDE,"Neighbour/other-authority consultation, notification or formal-observations record; not the determining authority's substantive application.",delta_420,Application identity/number/description + source metadata.,https://developmentandhousing.hackney.gov.uk//planning/index.html?fa=getApplication&id=78200
Hammersmith_&_Fulham-2021_04025_OBS,EXCLUDE,EIA screening/scoping opinion only; not the substantive planning application.,delta_420,Application identity/number/description + source metadata.,
Hammersmith_&_Fulham-2022_00821_FUL,INCLUDE,Corroborating scheme material indicates existing upper office floorspace is converted to C3 while extra upper floors are also added; the C3 is not solely new-build/extension floorspace.,delta_420,Description + application metadata + targeted corroboration from public planning/supporting material.,https://planning.org.uk/app/125/RPIDP6BIISJ00 ; https://www.fulhamsw6.com/page/fulhamsw6/info/conplanning013.htm
Hammersmith_&_Fulham-2023_02901_OBS,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Hillingdon-39704_APP_2023_3050,EXCLUDE,"Neighbour/other-authority consultation, notification or formal-observations record; not the determining authority's substantive application.",delta_420,Application identity/number/description + source metadata.,http://planning.hillingdon.gov.uk/OcellaWeb/planningDetails?reference=39704/APP/2023/3050
Hounslow-C_2023_2369,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=C/2023/2369
Hounslow-C_2023_3315,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=C/2023/3315
Hounslow-C_2023_3845,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=C/2023/3845
Hounslow-P_2021_4783,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planningandbuilding.hounslow.gov.uk/NECSWS/ES/Presentation/Planning/OnlinePlanning/OnlinePlanningOverview?applicationNumber=P/2021/4783
Islington-P2022_3992_OBS,EXCLUDE,"Application identity/metadata shows a consultation, companion or other non-substantive/follow-up record rather than an independent substantive application.",delta_420,Application identity/number/description + source metadata.,
Islington-Q2023_2071_MJR,EXCLUDE,Pre-application/advice record; not a substantive planning application.,delta_420,Application identity/number/description + source metadata.,
Kensington_&_Chelsea-OB_21_06242,EXCLUDE,"Neighbour/other-authority consultation, notification or formal-observations record; not the determining authority's substantive application.",delta_420,Application identity/number/description + source metadata.,
Kensington_&_Chelsea-PP_23_06575,EXCLUDE,"Commercial and C3 uses may both appear in the scheme, but the description does not contain a qualifying retained existing commercial→C3 conversion; the residential component is new/reprovided/reconfigured rather than converted commercial floorspace.",delta_420,Description-led validation + application identity/source metadata.,
LLDC-21_00416_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
LLDC-23_00208_SCOES,EXCLUDE,EIA screening/scoping opinion only; not the substantive planning application.,delta_420,Application identity/number/description + source metadata.,
LLDC-23_00369_LBOCON,EXCLUDE,"Neighbour/other-authority consultation, notification or formal-observations record; not the determining authority's substantive application.",delta_420,Application identity/number/description + source metadata.,
LLDC-23_00441_FUL,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,
Lewisham-DC_22_125706,EXCLUDE,Condition/details discharge follow-up to an existing permission; excluded under Rule 1.,delta_420,Application identity/number/description + source metadata.,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_113628&activeTab=summary
Lewisham-DC_22_126997,EXCLUDE,"The C3 component is delivered through demolition/redevelopment/new construction, and the description does not establish a retained existing commercial→C3 conversion component.",delta_420,Description-led validation + application identity/source metadata.,https://planning.lewisham.gov.uk/online-applications/applicationDetails.do?keyVal=_LEWIS_DCAPR_114919&activeTab=summary
